prior_s,vpre_0_frequency_hz,vpre_1_frequency_hz,gap_less_than_prior
2.000000000000e-06,780,160,1
2.500000000000e-05,780,180,1
1.000000000000e-05,780,180,1
5.000000000000e-06,780,180,1
3.000000000000e-06,780,180,1
2.000000000000e-06,780,180,1
2.500000000000e-05,780,200,1
1.000000000000e-05,780,200,1
5.000000000000e-06,780,200,1
3.000000000000e-06,780,200,1
2.000000000000e-06,780,200,1
2.500000000000e-05,780,220,1
1.000000000000e-05,780,220,1
5.000000000000e-06,780,220,1
3.000000000000e-06,780,220,1
2.000000000000e-06,780,220,1
2.500000000000e-05,780,240,1
1.000000000000e-05,780,240,1
5.000000000000e-06,780,240,1
3.000000000000e-06,780,240,1
2.000000000000e-06,780,240,1
2.500000000000e-05,780,260,1
1.000000000000e-05,780,260,1
5.000000000000e-06,780,260,1
3.000000000000e-06,780,260,1
2.000000000000e-06,780,260,1
2.500000000000e-05,780,280,1
1.000000000000e-05,780,280,1
5.000000000000e-06,780,280,1
3.000000000000e-06,780,280,1
2.000000000000e-06,780,280,1
2.500000000000e-05,780,300,1
1.000000000000e-05,780,300,1
5.000000000000e-06,780,300,1
3.000000000000e-06,780,300,1
2.000000000000e-06,780,300,1
2.500000000000e-05,780,320,1
1.000000000000e-05,780,320,1
5.000000000000e-06,780,320,1
3.000000000000e-06,780,320,1
2.000000000000e-06,780,320,1
2.500000000000e-05,780,340,1
1.000000000000e-05,780,340,1
5.000000000000e-06,780,340,1
3.000000000000e-06,780,340,1
2.000000000000e-06,780,340,1
2.500000000000e-05,780,360,1
1.000000000000e-05,780,360,1
5.000000000000e-06,780,360,1
3.000000000000e-06,780,360,1
2.000000000000e-06,780,360,1
2.500000000000e-05,780,380,1
1.000000000000e-05,780,380,1
5.000000000000e-06,780,380,1
3.000000000000e-06,780,380,1
2.000000000000e-06,780,380,1
2.500000000000e-05,780,400,1
1.000000000000e-05,780,400,1
5.000000000000e-06,780,400,1
3.000000000000e-06,780,400,1
2.000000000000e-06,780,400,1
2.500000000000e-05,780,420,1
1.000000000000e-05,780,420,1
5.000000000000e-06,780,420,1
3.000000000000e-06,780,420,1
2.000000000000e-06,780,420,1
2.500000000000e-05,780,440,1
1.000000000000e-05,780,440,1
5.000000000000e-06,780,440,1
3.000000000000e-06,780,440,1
2.000000000000e-06,780,440,1
2.500000000000e-05,780,460,1
1.000000000000e-05,780,460,1
5.000000000000e-06,780,460,1
3.000000000000e-06,780,460,1
2.000000000000e-06,780,460,1
2.500000000000e-05,780,480,1
1.000000000000e-05,780,480,1
5.000000000000e-06,780,480,1
3.000000000000e-06,780,480,1
2.000000000000e-06,780,480,1
2.500000000000e-05,780,500,1
1.000000000000e-05,780,500,1
5.000000000000e-06,780,500,1
3.000000000000e-06,780,500,1
2.000000000000e-06,780,500,1
2.500000000000e-05,780,520,1
1.000000000000e-05,780,520,1
5.000000000000e-06,780,520,1
3.000000000000e-06,780,520,1
2.000000000000e-06,780,520,1
2.500000000000e-05,780,540,1
1.000000000000e-05,780,540,1
5.000000000000e-06,780,540,1
3.000000000000e-06,780,540,1
2.000000000000e-06,780,540,1
2.500000000000e-05,780,560,1
1.000000000000e-05,780,560,1
5.000000000000e-06,780,560,1
3.000000000000e-06,780,560,1
2.000000000000e-06,780,560,1
2.500000000000e-05,780,580,1
1.000000000000e-05,780,580,1
5.000000000000e-06,780,580,1
3.000000000000e-06,780,580,1
2.000000000000e-06,780,580,1
2.500000000000e-05,780,600,1
1.000000000000e-05,780,600,1
5.000000000000e-06,780,600,1
3.000000000000e-06,780,600,1
2.000000000000e-06,780,600,1
2.500000000000e-05,780,620,1
1.000000000000e-05,780,620,1
5.000000000000e-06,780,620,1
3.000000000000e-06,780,620,1
2.000000000000e-06,780,620,1
2.500000000000e-05,780,640,1
1.000000000000e-05,780,640,1
5.000000000000e-06,780,640,1
3.000000000000e-06,780,640,1
2.000000000000e-06,780,640,1
2.500000000000e-05,780,660,1
1.000000000000e-05,780,660,1
5.000000000000e-06,780,660,1
3.000000000000e-06,780,660,1
2.000000000000e-06,780,660,1
2.500000000000e-05,780,680,1
1.000000000000e-05,780,680,1
5.000000000000e-06,780,680,1
3.000000000000e-06,780,680,1
2.000000000000e-06,780,680,1
2.500000000000e-05,780,700,1
1.000000000000e-05,780,700,1
5.000000000000e-06,780,700,1
3.000000000000e-06,780,700,1
2.000000000000e-06,780,700,1
2.500000000000e-05,780,720,1
1.000000000000e-05,780,720,1
5.000000000000e-06,780,720,1
3.000000000000e-06,780,720,1
2.000000000000e-06,780,720,1
2.500000000000e-05,780,740,1
1.000000000000e-05,780,740,1
5.000000000000e-06,780,740,1
3.000000000000e-06,780,740,1
2.000000000000e-06,780,740,1
2.500000000000e-05,780,760,1
1.000000000000e-05,780,760,1
5.000000000000e-06,780,760,1
3.000000000000e-06,780,760,1
2.000000000000e-06,780,760,1
2.500000000000e-05,780,780,1
1.000000000000e-05,780,780,1
5.000000000000e-06,780,780,1
3.000000000000e-06,780,780,1
2.000000000000e-06,780,780,1
2.500000000000e-05,780,800,1
1.000000000000e-05,780,800,1
5.000000000000e-06,780,800,1
3.000000000000e-06,780,800,1
2.000000000000e-06,780,800,1
2.500000000000e-05,780,820,1
1.000000000000e-05,780,820,1
5.000000000000e-06,780,820,1
3.000000000000e-06,780,820,1
2.000000000000e-06,780,820,1
2.500000000000e-05,780,840,1
1.000000000000e-05,780,840,1
5.000000000000e-06,780,840,1
3.000000000000e-06,780,840,1
2.000000000000e-06,780,840,1
2.500000000000e-05,780,860,1
1.000000000000e-05,780,860,1
5.000000000000e-06,780,860,1
3.000000000000e-06,780,860,1
2.000000000000e-06,780,860,1
2.500000000000e-05,780,880,1
1.000000000000e-05,780,880,1
5.000000000000e-06,780,880,1
3.000000000000e-06,780,880,1
2.000000000000e-06,780,880,1
2.500000000000e-05,780,900,1
1.000000000000e-05,780,900,1
5.000000000000e-06,780,900,1
3.000000000000e-06,780,900,1
2.000000000000e-06,780,900,1
2.500000000000e-05,780,920,1
1.000000000000e-05,780,920,1
5.000000000000e-06,780,920,1
3.000000000000e-06,780,920,1
2.000000000000e-06,780,920,1
2.500000000000e-05,780,940,1
1.000000000000e-05,780,940,1
5.000000000000e-06,780,940,1
3.000000000000e-06,780,940,1
2.000000000000e-06,780,940,1
2.500000000000e-05,780,960,1
1.000000000000e-05,780,960,1
5.000000000000e-06,780,960,1
3.000000000000e-06,780,960,1
2.000000000000e-06,780,960,1
2.500000000000e-05,780,980,1
1.000000000000e-05,780,980,1
5.000000000000e-06,780,980,1
3.000000000000e-06,780,980,1
2.000000000000e-06,780,980,1
2.500000000000e-05,780,1000,1
1.000000000000e-05,780,1000,1
5.000000000000e-06,780,1000,1
3.000000000000e-06,780,1000,1
2.000000000000e-06,780,1000,1
2.500000000000e-05,800,0,1
1.000000000000e-05,800,0,1
5.000000000000e-06,800,0,1
3.000000000000e-06,800,0,1
2.000000000000e-06,800,0,1
2.500000000000e-05,800,20,1
1.000000000000e-05,800,20,1
5.000000000000e-06,800,20,1
3.000000000000e-06,800,20,1
2.000000000000e-06,800,20,1
2.500000000000e-05,800,40,1
1.000000000000e-05,800,40,1
5.000000000000e-06,800,40,1
3.000000000000e-06,800,40,1
2.000000000000e-06,800,40,1
2.500000000000e-05,800,60,1
1.000000000000e-05,800,60,1
5.000000000000e-06,800,60,1
3.000000000000e-06,800,60,1
2.000000000000e-06,800,60,1
2.500000000000e-05,800,80,1
1.000000000000e-05,800,80,1
5.000000000000e-06,800,80,1
3.000000000000e-06,800,80,1
2.000000000000e-06,800,80,1
2.500000000000e-05,800,100,1
1.000000000000e-05,800,100,1
5.000000000000e-06,800,100,1
3.000000000000e-06,800,100,1
2.000000000000e-06,800,100,1
2.500000000000e-05,800,120,1
1.000000000000e-05,800,120,1
5.000000000000e-06,800,120,1
3.000000000000e-06,800,120,1
2.000000000000e-06,800,120,1
2.500000000000e-05,800,140,1
1.000000000000e-05,800,140,1
5.000000000000e-06,800,140,1
3.000000000000e-06,800,140,1
2.000000000000e-06,800,140,1
2.500000000000e-05,800,160,1
1.000000000000e-05,800,160,1
5.000000000000e-06,800,160,1
3.000000000000e-06,800,160,1
2.000000000000e-06,800,160,1
2.500000000000e-05,800,180,1
1.000000000000e-05,800,180,1
5.000000000000e-06,800,180,1
3.000000000000e-06,800,180,1
2.000000000000e-06,800,180,1
2.500000000000e-05,800,200,1
1.000000000000e-05,800,200,1
5.000000000000e-06,800,200,1
3.000000000000e-06,800,200,1
2.000000000000e-06,800,200,1
2.500000000000e-05,800,220,1
1.000000000000e-05,800,220,1
5.000000000000e-06,800,220,1
3.000000000000e-06,800,220,1
2.000000000000e-06,800,220,1
2.500000000000e-05,800,240,1
1.000000000000e-05,800,240,1
5.000000000000e-06,800,240,1
3.000000000000e-06,800,240,1
2.000000000000e-06,800,240,1
2.500000000000e-05,800,260,1
1.000000000000e-05,800,260,1
5.000000000000e-06,800,260,1
3.000000000000e-06,800,260,1
2.000000000000e-06,800,260,1
2.500000000000e-05,800,280,1
1.000000000000e-05,800,280,1
5.000000000000e-06,800,280,1
3.000000000000e-06,800,280,1
2.000000000000e-06,800,280,1
2.500000000000e-05,800,300,1
1.000000000000e-05,800,300,1
5.000000000000e-06,800,300,1
3.000000000000e-06,800,300,1
2.000000000000e-06,800,300,1
2.500000000000e-05,800,320,1
1.000000000000e-05,800,320,1
5.000000000000e-06,800,320,1
3.000000000000e-06,800,320,1
2.000000000000e-06,800,320,1
2.500000000000e-05,800,340,1
1.000000000000e-05,800,340,1
5.000000000000e-06,800,340,1
3.000000000000e-06,800,340,1
2.000000000000e-06,800,340,1
2.500000000000e-05,800,360,1
1.000000000000e-05,800,360,1
5.000000000000e-06,800,360,1
3.000000000000e-06,800,360,1
2.000000000000e-06,800,360,1
2.500000000000e-05,800,380,1
1.000000000000e-05,800,380,1
5.000000000000e-06,800,380,1
3.000000000000e-06,800,380,1
2.000000000000e-06,800,380,1
2.500000000000e-05,800,400,1
1.000000000000e-05,800,400,1
5.000000000000e-06,800,400,1
3.000000000000e-06,800,400,1
2.000000000000e-06,800,400,1
2.500000000000e-05,800,420,1
1.000000000000e-05,800,420,1
5.000000000000e-06,800,420,1
3.000000000000e-06,800,420,1
2.000000000000e-06,800,420,1
2.500000000000e-05,800,440,1
1.000000000000e-05,800,440,1
5.000000000000e-06,800,440,1
3.000000000000e-06,800,440,1
2.000000000000e-06,800,440,1
2.500000000000e-05,800,460,1
1.000000000000e-05,800,460,1
5.000000000000e-06,800,460,1
3.000000000000e-06,800,460,1
2.000000000000e-06,800,460,1
2.500000000000e-05,800,480,1
1.000000000000e-05,800,480,1
5.000000000000e-06,800,480,1
3.000000000000e-06,800,480,1
2.000000000000e-06,800,480,1
2.500000000000e-05,800,500,1
1.000000000000e-05,800,500,1
5.000000000000e-06,800,500,1
3.000000000000e-06,800,500,1
2.000000000000e-06,800,500,1
2.500000000000e-05,800,520,1
1.000000000000e-05,800,520,1
5.000000000000e-06,800,520,1
3.000000000000e-06,800,520,1
2.000000000000e-06,800,520,1
2.500000000000e-05,800,540,1
1.000000000000e-05,800,540,1
5.000000000000e-06,800,540,1
3.000000000000e-06,800,540,1
2.000000000000e-06,800,540,1
2.500000000000e-05,800,560,1
1.000000000000e-05,800,560,1
5.000000000000e-06,800,560,1
3.000000000000e-06,800,560,1
2.000000000000e-06,800,560,1
2.500000000000e-05,800,580,1
1.000000000000e-05,800,580,1
5.000000000000e-06,800,580,1
3.000000000000e-06,800,580,1
2.000000000000e-06,800,580,1
2.500000000000e-05,800,600,1
1.000000000000e-05,800,600,1
5.000000000000e-06,800,600,1
3.000000000000e-06,800,600,1
2.000000000000e-06,800,600,1
2.500000000000e-05,800,620,1
1.000000000000e-05,800,620,1
5.000000000000e-06,800,620,1
3.000000000000e-06,800,620,1
2.000000000000e-06,800,620,1
2.500000000000e-05,800,640,1
1.000000000000e-05,800,640,1
5.000000000000e-06,800,640,1
3.000000000000e-06,800,640,1
2.000000000000e-06,800,640,1
2.500000000000e-05,800,660,1
1.000000000000e-05,800,660,1
5.000000000000e-06,800,660,1
3.000000000000e-06,800,660,1
2.000000000000e-06,800,660,1
2.500000000000e-05,800,680,1
1.000000000000e-05,800,680,1
5.000000000000e-06,800,680,1
3.000000000000e-06,800,680,1
2.000000000000e-06,800,680,1
2.500000000000e-05,800,700,1
1.000000000000e-05,800,700,1
5.000000000000e-06,800,700,1
3.000000000000e-06,800,700,1
2.000000000000e-06,800,700,1
2.500000000000e-05,800,720,1
1.000000000000e-05,800,720,1
5.000000000000e-06,800,720,1
3.000000000000e-06,800,720,1
2.000000000000e-06,800,720,1
2.500000000000e-05,800,740,1
1.000000000000e-05,800,740,1
5.000000000000e-06,800,740,1
3.000000000000e-06,800,740,1
2.000000000000e-06,800,740,1
2.500000000000e-05,800,760,1
1.000000000000e-05,800,760,1
5.000000000000e-06,800,760,1
3.000000000000e-06,800,760,1
2.000000000000e-06,800,760,1
2.500000000000e-05,800,780,1
1.000000000000e-05,800,780,1
5.000000000000e-06,800,780,1
3.000000000000e-06,800,780,1
2.000000000000e-06,800,780,1
2.500000000000e-05,800,800,1
1.000000000000e-05,800,800,1
5.000000000000e-06,800,800,1
3.000000000000e-06,800,800,1
2.000000000000e-06,800,800,1
2.500000000000e-05,800,820,1
1.000000000000e-05,800,820,1
5.000000000000e-06,800,820,1
3.000000000000e-06,800,820,1
2.000000000000e-06,800,820,1
2.500000000000e-05,800,840,1
1.000000000000e-05,800,840,1
5.000000000000e-06,800,840,1
3.000000000000e-06,800,840,1
2.000000000000e-06,800,840,1
2.500000000000e-05,800,860,1
1.000000000000e-05,800,860,1
5.000000000000e-06,800,860,1
3.000000000000e-06,800,860,1
2.000000000000e-06,800,860,1
2.500000000000e-05,800,880,1
1.000000000000e-05,800,880,1
5.000000000000e-06,800,880,1
3.000000000000e-06,800,880,1
2.000000000000e-06,800,880,1
2.500000000000e-05,800,900,1
1.000000000000e-05,800,900,1
5.000000000000e-06,800,900,1
3.000000000000e-06,800,900,1
2.000000000000e-06,800,900,1
2.500000000000e-05,800,920,1
1.000000000000e-05,800,920,1
5.000000000000e-06,800,920,1
3.000000000000e-06,800,920,1
2.000000000000e-06,800,920,1
2.500000000000e-05,800,940,1
1.000000000000e-05,800,940,1
5.000000000000e-06,800,940,1
3.000000000000e-06,800,940,1
2.000000000000e-06,800,940,1
2.500000000000e-05,800,960,1
1.000000000000e-05,800,960,1
5.000000000000e-06,800,960,1
3.000000000000e-06,800,960,1
2.000000000000e-06,800,960,1
2.500000000000e-05,800,980,1
1.000000000000e-05,800,980,1
5.000000000000e-06,800,980,1
3.000000000000e-06,800,980,1
2.000000000000e-06,800,980,1
2.500000000000e-05,800,1000,1
1.000000000000e-05,800,1000,1
5.000000000000e-06,800,1000,1
3.000000000000e-06,800,1000,1
2.000000000000e-06,800,1000,1
2.500000000000e-05,820,0,1
1.000000000000e-05,820,0,1
5.000000000000e-06,820,0,1
3.000000000000e-06,820,0,1
2.000000000000e-06,820,0,1
2.500000000000e-05,820,20,1
1.000000000000e-05,820,20,1
5.000000000000e-06,820,20,1
3.000000000000e-06,820,20,1
2.000000000000e-06,820,20,1
2.500000000000e-05,820,40,1
1.000000000000e-05,820,40,1
5.000000000000e-06,820,40,1
3.000000000000e-06,820,40,1
2.000000000000e-06,820,40,1
2.500000000000e-05,820,60,1
1.000000000000e-05,820,60,1
5.000000000000e-06,820,60,1
3.000000000000e-06,820,60,1
2.000000000000e-06,820,60,1
2.500000000000e-05,820,80,1
1.000000000000e-05,820,80,1
5.000000000000e-06,820,80,1
3.000000000000e-06,820,80,1
2.000000000000e-06,820,80,1
2.500000000000e-05,820,100,1
1.000000000000e-05,820,100,1
5.000000000000e-06,820,100,1
3.000000000000e-06,820,100,1
2.000000000000e-06,820,100,1
2.500000000000e-05,820,120,1
1.000000000000e-05,820,120,1
5.000000000000e-06,820,120,1
3.000000000000e-06,820,120,1
2.000000000000e-06,820,120,1
2.500000000000e-05,820,140,1
1.000000000000e-05,820,140,1
5.000000000000e-06,820,140,1
3.000000000000e-06,820,140,1
2.000000000000e-06,820,140,1
2.500000000000e-05,820,160,1
1.000000000000e-05,820,160,1
5.000000000000e-06,820,160,1
3.000000000000e-06,820,160,1
2.000000000000e-06,820,160,1
2.500000000000e-05,820,180,1
1.000000000000e-05,820,180,1
5.000000000000e-06,820,180,1
3.000000000000e-06,820,180,1
2.000000000000e-06,820,180,1
2.500000000000e-05,820,200,1
1.000000000000e-05,820,200,1
5.000000000000e-06,820,200,1
3.000000000000e-06,820,200,1
2.000000000000e-06,820,200,1
2.500000000000e-05,820,220,1
1.000000000000e-05,820,220,1
5.000000000000e-06,820,220,1
3.000000000000e-06,820,220,1
2.000000000000e-06,820,220,1
2.500000000000e-05,820,240,1
1.000000000000e-05,820,240,1
5.000000000000e-06,820,240,1
3.000000000000e-06,820,240,1
2.000000000000e-06,820,240,1
2.500000000000e-05,820,260,1
1.000000000000e-05,820,260,1
5.000000000000e-06,820,260,1
3.000000000000e-06,820,260,1
2.000000000000e-06,820,260,1
2.500000000000e-05,820,280,1
1.000000000000e-05,820,280,1
5.000000000000e-06,820,280,1
3.000000000000e-06,820,280,1
2.000000000000e-06,820,280,1
2.500000000000e-05,820,300,1
1.000000000000e-05,820,300,1
5.000000000000e-06,820,300,1
3.000000000000e-06,820,300,1
2.000000000000e-06,820,300,1
2.500000000000e-05,820,320,1
1.000000000000e-05,820,320,1
5.000000000000e-06,820,320,1
3.000000000000e-06,820,320,1
2.000000000000e-06,820,320,1
2.500000000000e-05,820,340,1
1.000000000000e-05,820,340,1
5.000000000000e-06,820,340,1
3.000000000000e-06,820,340,1
2.000000000000e-06,820,340,1
2.500000000000e-05,820,360,1
1.000000000000e-05,820,360,1
5.000000000000e-06,820,360,1
3.000000000000e-06,820,360,1
2.000000000000e-06,820,360,1
2.500000000000e-05,820,380,1
1.000000000000e-05,820,380,1
5.000000000000e-06,820,380,1
3.000000000000e-06,820,380,1
2.000000000000e-06,820,380,1
2.500000000000e-05,820,400,1
1.000000000000e-05,820,400,1
5.000000000000e-06,820,400,1
3.000000000000e-06,820,400,1
2.000000000000e-06,820,400,1
2.500000000000e-05,820,420,1
1.000000000000e-05,820,420,1
5.000000000000e-06,820,420,1
3.000000000000e-06,820,420,1
2.000000000000e-06,820,420,1
2.500000000000e-05,820,440,1
1.000000000000e-05,820,440,1
5.000000000000e-06,820,440,1
3.000000000000e-06,820,440,1
2.000000000000e-06,820,440,1
2.500000000000e-05,820,460,1
1.000000000000e-05,820,460,1
5.000000000000e-06,820,460,1
3.000000000000e-06,820,460,1
2.000000000000e-06,820,460,1
2.500000000000e-05,820,480,1
1.000000000000e-05,820,480,1
5.000000000000e-06,820,480,1
3.000000000000e-06,820,480,1
2.000000000000e-06,820,480,1
2.500000000000e-05,820,500,1
1.000000000000e-05,820,500,1
5.000000000000e-06,820,500,1
3.000000000000e-06,820,500,1
2.000000000000e-06,820,500,1
2.500000000000e-05,820,520,1
1.000000000000e-05,820,520,1
5.000000000000e-06,820,520,1
3.000000000000e-06,820,520,1
2.000000000000e-06,820,520,1
2.500000000000e-05,820,540,1
1.000000000000e-05,820,540,1
5.000000000000e-06,820,540,1
3.000000000000e-06,820,540,1
2.000000000000e-06,820,540,1
2.500000000000e-05,820,560,1
1.000000000000e-05,820,560,1
5.000000000000e-06,820,560,1
3.000000000000e-06,820,560,1
2.000000000000e-06,820,560,1
2.500000000000e-05,820,580,1
1.000000000000e-05,820,580,1
5.000000000000e-06,820,580,1
3.000000000000e-06,820,580,1
2.000000000000e-06,820,580,1
2.500000000000e-05,820,600,1
1.000000000000e-05,820,600,1
5.000000000000e-06,820,600,1
3.000000000000e-06,820,600,1
2.000000000000e-06,820,600,1
2.500000000000e-05,820,620,1
1.000000000000e-05,820,620,1
5.000000000000e-06,820,620,1
3.000000000000e-06,820,620,1
2.000000000000e-06,820,620,1
2.500000000000e-05,820,640,1
1.000000000000e-05,820,640,1
5.000000000000e-06,820,640,1
3.000000000000e-06,820,640,1
2.000000000000e-06,820,640,1
2.500000000000e-05,820,660,1
1.000000000000e-05,820,660,1
5.000000000000e-06,820,660,1
3.000000000000e-06,820,660,1
2.000000000000e-06,820,660,1
2.500000000000e-05,820,680,1
1.000000000000e-05,820,680,1
5.000000000000e-06,820,680,1
3.000000000000e-06,820,680,1
2.000000000000e-06,820,680,1
2.500000000000e-05,820,700,1
1.000000000000e-05,820,700,1
5.000000000000e-06,820,700,1
3.000000000000e-06,820,700,1
2.000000000000e-06,820,700,1
2.500000000000e-05,820,720,1
1.000000000000e-05,820,720,1
5.000000000000e-06,820,720,1
3.000000000000e-06,820,720,1
2.000000000000e-06,820,720,1
2.500000000000e-05,820,740,1
1.000000000000e-05,820,740,1
5.000000000000e-06,820,740,1
3.000000000000e-06,820,740,1
2.000000000000e-06,820,740,1
2.500000000000e-05,820,760,1
1.000000000000e-05,820,760,1
5.000000000000e-06,820,760,1
3.000000000000e-06,820,760,1
2.000000000000e-06,820,760,1
2.500000000000e-05,820,780,1
1.000000000000e-05,820,780,1
5.000000000000e-06,820,780,1
3.000000000000e-06,820,780,1
2.000000000000e-06,820,780,1
2.500000000000e-05,820,800,1
1.000000000000e-05,820,800,1
5.000000000000e-06,820,800,1
3.000000000000e-06,820,800,1
2.000000000000e-06,820,800,1
2.500000000000e-05,820,820,1
1.000000000000e-05,820,820,1
5.000000000000e-06,820,820,1
3.000000000000e-06,820,820,1
2.000000000000e-06,820,820,1
2.500000000000e-05,820,840,1
1.000000000000e-05,820,840,1
5.000000000000e-06,820,840,1
3.000000000000e-06,820,840,1
2.000000000000e-06,820,840,1
2.500000000000e-05,820,860,1
1.000000000000e-05,820,860,1
5.000000000000e-06,820,860,1
3.000000000000e-06,820,860,1
2.000000000000e-06,820,860,1
2.500000000000e-05,820,880,1
1.000000000000e-05,820,880,1
5.000000000000e-06,820,880,1
3.000000000000e-06,820,880,1
2.000000000000e-06,820,880,1
2.500000000000e-05,820,900,1
1.000000000000e-05,820,900,1
5.000000000000e-06,820,900,1
3.000000000000e-06,820,900,1
2.000000000000e-06,820,900,1
2.500000000000e-05,820,920,1
1.000000000000e-05,820,920,1
5.000000000000e-06,820,920,1
3.000000000000e-06,820,920,1
2.000000000000e-06,820,920,1
2.500000000000e-05,820,940,1
1.000000000000e-05,820,940,1
5.000000000000e-06,820,940,1
3.000000000000e-06,820,940,1
2.000000000000e-06,820,940,1
2.500000000000e-05,820,960,1
1.000000000000e-05,820,960,1
5.000000000000e-06,820,960,1
3.000000000000e-06,820,960,1
2.000000000000e-06,820,960,1
2.500000000000e-05,820,980,1
1.000000000000e-05,820,980,1
5.000000000000e-06,820,980,1
3.000000000000e-06,820,980,1
2.000000000000e-06,820,980,1
2.500000000000e-05,820,1000,1
1.000000000000e-05,820,1000,1
5.000000000000e-06,820,1000,1
3.000000000000e-06,820,1000,1
2.000000000000e-06,820,1000,1
2.500000000000e-05,840,0,1
1.000000000000e-05,840,0,1
5.000000000000e-06,840,0,1
3.000000000000e-06,840,0,1
2.000000000000e-06,840,0,1
2.500000000000e-05,840,20,1
1.000000000000e-05,840,20,1
5.000000000000e-06,840,20,1
3.000000000000e-06,840,20,1
2.000000000000e-06,840,20,1
2.500000000000e-05,840,40,1
1.000000000000e-05,840,40,1
5.000000000000e-06,840,40,1
3.000000000000e-06,840,40,1
2.000000000000e-06,840,40,1
2.500000000000e-05,840,60,1
1.000000000000e-05,840,60,1
5.000000000000e-06,840,60,1
3.000000000000e-06,840,60,1
2.000000000000e-06,840,60,1
2.500000000000e-05,840,80,1
1.000000000000e-05,840,80,1
5.000000000000e-06,840,80,1
3.000000000000e-06,840,80,1
2.000000000000e-06,840,80,1
2.500000000000e-05,840,100,1
1.000000000000e-05,840,100,1
5.000000000000e-06,840,100,1
3.000000000000e-06,840,100,1
2.000000000000e-06,840,100,1
2.500000000000e-05,840,120,1
1.000000000000e-05,840,120,1
5.000000000000e-06,840,120,1
3.000000000000e-06,840,120,1
2.000000000000e-06,840,120,1
2.500000000000e-05,840,140,1
1.000000000000e-05,840,140,1
5.000000000000e-06,840,140,1
3.000000000000e-06,840,140,1
2.000000000000e-06,840,140,1
2.500000000000e-05,840,160,1
1.000000000000e-05,840,160,1
5.000000000000e-06,840,160,1
3.000000000000e-06,840,160,1
2.000000000000e-06,840,160,1
2.500000000000e-05,840,180,1
1.000000000000e-05,840,180,1
5.000000000000e-06,840,180,1
3.000000000000e-06,840,180,1
2.000000000000e-06,840,180,1
2.500000000000e-05,840,200,1
1.000000000000e-05,840,200,1
5.000000000000e-06,840,200,1
3.000000000000e-06,840,200,1
2.000000000000e-06,840,200,1
2.500000000000e-05,840,220,1
1.000000000000e-05,840,220,1
5.000000000000e-06,840,220,1
3.000000000000e-06,840,220,1
2.000000000000e-06,840,220,1
2.500000000000e-05,840,240,1
1.000000000000e-05,840,240,1
5.000000000000e-06,840,240,1
3.000000000000e-06,840,240,1
2.000000000000e-06,840,240,1
2.500000000000e-05,840,260,1
1.000000000000e-05,840,260,1
5.000000000000e-06,840,260,1
3.000000000000e-06,840,260,1
2.000000000000e-06,840,260,1
2.500000000000e-05,840,280,1
1.000000000000e-05,840,280,1
5.000000000000e-06,840,280,1
3.000000000000e-06,840,280,1
2.000000000000e-06,840,280,1
2.500000000000e-05,840,300,1
1.000000000000e-05,840,300,1
5.000000000000e-06,840,300,1
3.000000000000e-06,840,300,1
2.000000000000e-06,840,300,1
2.500000000000e-05,840,320,1
1.000000000000e-05,840,320,1
5.000000000000e-06,840,320,1
3.000000000000e-06,840,320,1
2.000000000000e-06,840,320,1
2.500000000000e-05,840,340,1
1.000000000000e-05,840,340,1
5.000000000000e-06,840,340,1
3.000000000000e-06,840,340,1
2.000000000000e-06,840,340,1
2.500000000000e-05,840,360,1
1.000000000000e-05,840,360,1
5.000000000000e-06,840,360,1
3.000000000000e-06,840,360,1
2.000000000000e-06,840,360,1
2.500000000000e-05,840,380,1
1.000000000000e-05,840,380,1
5.000000000000e-06,840,380,1
3.000000000000e-06,840,380,1
2.000000000000e-06,840,380,1
2.500000000000e-05,840,400,1
1.000000000000e-05,840,400,1
5.000000000000e-06,840,400,1
3.000000000000e-06,840,400,1
2.000000000000e-06,840,400,1
2.500000000000e-05,840,420,1
1.000000000000e-05,840,420,1
5.000000000000e-06,840,420,1
3.000000000000e-06,840,420,1
2.000000000000e-06,840,420,1
2.500000000000e-05,840,440,1
1.000000000000e-05,840,440,1
5.000000000000e-06,840,440,1
3.000000000000e-06,840,440,1
2.000000000000e-06,840,440,1
2.500000000000e-05,840,460,1
1.000000000000e-05,840,460,1
5.000000000000e-06,840,460,1
3.000000000000e-06,840,460,1
2.000000000000e-06,840,460,1
2.500000000000e-05,840,480,1
1.000000000000e-05,840,480,1
5.000000000000e-06,840,480,1
3.000000000000e-06,840,480,1
2.000000000000e-06,840,480,1
2.500000000000e-05,840,500,1
1.000000000000e-05,840,500,1
5.000000000000e-06,840,500,1
3.000000000000e-06,840,500,1
2.000000000000e-06,840,500,1
2.500000000000e-05,840,520,1
1.000000000000e-05,840,520,1
5.000000000000e-06,840,520,1
3.000000000000e-06,840,520,1
2.000000000000e-06,840,520,1
2.500000000000e-05,840,540,1
1.000000000000e-05,840,540,1
5.000000000000e-06,840,540,1
3.000000000000e-06,840,540,1
2.000000000000e-06,840,540,1
2.500000000000e-05,840,560,1
1.000000000000e-05,840,560,1
5.000000000000e-06,840,560,1
3.000000000000e-06,840,560,1
2.000000000000e-06,840,560,1
2.500000000000e-05,840,580,1
1.000000000000e-05,840,580,1
5.000000000000e-06,840,580,1
3.000000000000e-06,840,580,1
2.000000000000e-06,840,580,1
